1.987853566963604680e+04,-3.930656041145503405e+05,3.249608492718442576e+05,-8.908159847018370783e+03,8.594278770697233995e+03,-8.149739741273742402e+04,1.262233541528696369e+05
-3.742926162888904946e+04,1.274382079784432717e+05,-8.859685778784341528e+04,4.980965547090266909e+02,-3.160360998193368687e+03,4.656828701095850192e+03,-5.403015269731976332e+03
