5.445810217466086733e+00,-1.539160520389728481e+04,2.528970004475732276e+04,-9.570735725436208668e+03,-1.623770665015793020e+04,8.948922019828885823e+03,-6.150598405582425767e+04,1.257267581888920104e+05,-2.414571994486135372e+05,1.685042174388541025e+05
-7.488098113131933964e+00,4.720465734495947800e+03,-2.194587706182112015e+03,2.553492127135673400e+03,2.443802910545395207e+03,-2.276716841622606808e+03,2.351135596189120861e+03,-3.048392118317109271e+04,6.055548279962497327e+04,-6.298925339703678219e+03
1.375035047531127930e+00,1.681863784790039062e+00,1.768755674362182617e+00,2.035648107528686523e+00,2.186229705810546875e+00,2.440719604492187500e+00,2.479018449783325195e+00,2.721539020538330078e+00,2.972408056259155273e+00,3.009892702102661133e+00
