2.901627028987452853e+06,-1.149096832527127489e+07,7.187790553557066247e+06,-5.016505374518132157e+04,7.917106532668159343e+04,-1.163372327188646886e+04,-5.669348052963837836e+04
-2.662282978944144677e+06,1.631591017549915705e+06,-5.184362290917153005e+05,6.914011105076829153e+03,-1.392288572744281919e+04,6.288328895900718862e+02,1.149097884231087846e+04
9.175243377685546875e-01,1.059616804122924805e+00,1.131828069686889648e+00,1.269716024398803711e+00,1.445660829544067383e+00,1.499805212020874023e+00,1.702582597732543945e+00
