3.184058427810668945e+00,3.220715045928955078e+00,3.244626998901367188e+00,3.266057968139648438e+00,3.323017597198486328e+00,3.340845584869384766e+00,3.357065439224243164e+00,3.375367879867553711e+00,3.406830072402954102e+00,3.441148996353149414e+00,3.474808216094970703e+00,3.507656574249267578e+00,3.542082309722900391e+00,3.572329998016357422e+00,3.607924222946166992e+00,3.643229484558105469e+00,3.673801660537719727e+00,3.706430673599243164e+00,3.740131139755249023e+00,3.773664236068725586e+00,3.807888746261596680e+00,3.838813304901123047e+00,3.874446153640747070e+00,3.905558824539184570e+00,3.942956924438476562e+00,3.973004341125488281e+00,4.009044647216796875e+00,4.042692422866821289e+00,4.075959444046020508e+00,4.108158349990844727e+00,4.141358613967895508e+00,4.174999475479125977e+00,4.207475662231445312e+00,4.240240097045898438e+00,4.274334907531738281e+00,4.304773330688476562e+00,4.341284990310668945e+00,4.372979879379272461e+00
8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.300845737668311131e-05,8.989117922020284368e-06,-5.017479927360568581e-05,-3.355411355743243007e-05,2.862457586960687195e-06,2.053288209014070276e-05,-4.243786500035540143e-05,-3.581613459724408699e-05,3.366532878024131037e-05,-3.788581900066034791e-05,-1.095044708199210959e-05,-1.853686402863985450e-05,-5.179103674590734840e-05,-1.297248357179370259e-06,-8.547807334702284265e-05,-5.620698852171202020e-05,4.840953175211382131e-06,-1.419437524052824529e-05,-2.404187672500057715e-06,-2.243543237767653409e-05,2.557826929994178045e-05,-2.806131120669519419e-05,-2.093255896173928932e-06,-1.428497705013853647e-05,-1.820265452101565984e-05,-1.528188819488462968e-05,-4.308052500512360439e-06,-5.483449473997481505e-05,-5.244555738315170856e-05,9.412581039036638231e-07,-2.839736770177125891e-05,-3.415575373733048536e-05,-7.484096654319927211e-05,-9.389283614069654504e-05,-4.530384928091990560e-05,1.539509974479713605e-05,-7.970454253225511820e-05,-2.326787671336205676e-05
-2.150814481529514583e-04,1.792495690180866954e-04,-1.684095382078607287e-03,7.155327433061507399e-04,1.800355610763939435e-03,3.027677872454408300e-04,-3.398901725773175678e-03,3.829091629560530730e-04,2.120837340315116781e-03,-2.082545246846258594e-03,7.945476283509006563e-04,-2.304492344488395762e-04,-9.649793112268293879e-04,1.692651901870951495e-03,-2.360460024857438145e-03,8.857357201294313630e-04,1.860854840488173094e-03,-5.829223094619091555e-04,3.476315499661230364e-04,-5.968821383340474187e-04,1.402093287669383412e-03,-1.726490527102926857e-03,7.404294889983112663e-04,-3.877065864220115678e-04,-1.049876386422201517e-04,9.694140178329430340e-05,3.147423255646468183e-04,-1.498220281306089294e-03,7.309495489143340958e-05,1.623259514622627008e-03,-8.639508791589417666e-04,-1.764225358652618037e-04,-1.221116531510788679e-03,-5.788811502398649852e-04,1.429772986445078560e-03,1.961249862833071896e-03,-2.611287716618610703e-03,1.784839344242719486e-03
4.552866158654676233e-03,-2.251949149810654385e-03,1.504903067024276921e-08,-6.008597599404359827e-09,-1.573131338029509637e-08,-2.786379852785986078e-09,2.995933643803695268e-08,-3.089996030776422511e-09,-1.874440708452175802e-08,1.843988422691782479e-08,-6.856890983561153270e-09,2.141257063975206106e-09,8.784853311389570760e-09,-1.476219782910744049e-08,2.119942457034591233e-08,-7.334814519453348697e-09,-1.627316911375564186e-08,5.186694323154372426e-09,-3.016799853873188968e-09,5.366397274102342314e-09,-1.241532713459112393e-08,1.526369197701477629e-08,-6.446823471971979788e-09,3.483736586864056261e-09,1.044040885527876225e-09,-7.386518488300026528e-10,-2.716413215968858538e-09,1.345967606282750456e-08,-2.695391327696665090e-10,-1.417235118824065043e-08,7.738905322521774190e-09,1.779476916856679418e-09,1.118197896105505006e-08,5.711173831585149511e-09,-1.215905442599001553e-08,-1.722341378885297792e-08,2.334777982878820570e-08,-1.541238620031834541e-08
0.000000000000000000e+00,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01,8.076523798101493679e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.886000000000000227e+02,5.886000000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
