1.289924383163452148e+00,1.520256996154785156e+00,1.657289266586303711e+00,1.763074159622192383e+00,2.015525341033935547e+00
-5.385411355922179455e-01,-5.373640212706132235e-01,-5.373640212706132235e-01,-5.373640212706132235e-01,-5.363090034228261693e-01
-1.214194012625229545e-02,-1.264636879340452248e-02,-1.053896031991164058e-02,-2.234134690421447217e-02,-3.596475025107531143e-01
0.000000000000000000e+00,9.830375413752065732e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.035691768430858396e-02
0.000000000000000000e+00,0.000000000000000000e+00,-4.352141885081893535e-03,0.000000000000000000e+00,1.016667359523080461e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.219482129759595329e-02,9.979597074412860369e-01
